date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:05:29	65832/65832	---M-Z	200	added ('OK')	application/javascript	etag:%2251c409d-10128-5fe66e1f5f337-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/js/build/third-party/select2.min.js?ver=4.0.1	www.gmhkaia.com/wp-content/themes/salient/js/build/third-party/select2.minf39e.js	(from https://www.gmhkaia.com/)
03:05:30	26583/26583	---M-Z	200	added ('OK')	application/javascript	etag:%225261514-67d7-5fe66e2bfc0a9-gzip%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min.js?ver=6.9.1	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min4d80.js	(from https://www.gmhkaia.com/)
03:05:31	11753/11753	---M-Z	200	added ('OK')	application/javascript	etag:%2251c40d3-2de9-5fe66e1f602d7-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/js/build/third-party/vivus.min.js?ver=6.0.1	www.gmhkaia.com/wp-content/themes/salient/js/build/third-party/vivus.min37ad.js	(from https://www.gmhkaia.com/)
03:05:32	2608/2608	---M--	200	added ('OK')	image/gif	etag:%2250c1e04-a30-5fe66e1a5a803%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	www.gmhkaia.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:33	1340/1340	---M--	200	added ('OK')	image/png	etag:%2250c1dfa-53c-5fe66e1a5a41b%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/quote.png	www.gmhkaia.com/wp-content/themes/salient/img/icons/quote.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:34	1443/1443	---M--	200	added ('OK')	image/png	etag:%2250c1dff-5a3-5fe66e1a5a803%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/link.png	www.gmhkaia.com/wp-content/themes/salient/img/icons/link.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:35	1162/1162	---M--	200	added ('OK')	image/png	etag:%2250c1e07-48a-5fe66e1a5abeb%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/status.png	www.gmhkaia.com/wp-content/themes/salient/img/icons/status.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:36	1776/1776	---M--	200	added ('OK')	image/png	etag:%2250c1e02-6f0-5fe66e1a5a803%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/quote-2x.png	www.gmhkaia.com/wp-content/themes/salient/img/icons/quote-2x.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:37	2078/2078	---M--	200	added ('OK')	image/png	etag:%2250c1e00-81e-5fe66e1a5a803%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/link-2x.png	www.gmhkaia.com/wp-content/themes/salient/img/icons/link-2x.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:38	1189/1189	---M--	200	added ('OK')	image/png	etag:%2250c1e08-4a5-5fe66e1a5abeb%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	www.gmhkaia.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:39	1467/1467	---M--	200	added ('OK')	image/png	etag:%2250c1df0-5bb-5fe66e1a59093%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/portfolio-arrows-2x.png	www.gmhkaia.com/wp-content/themes/salient/img/icons/portfolio-arrows-2x.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:40	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%2250c1df7-465-5fe66e1a5a41b%22	https://www.gmhkaia.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	www.gmhkaia.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:41	21488/21488	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251a1be9-53f0-5fe66e1c3fdd5%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoon.eot?v=1.4	www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoonffaf.eot	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:42	21488/21488	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251a1be9-53f0-5fe66e1c3fdd5%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoon.eot?	www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:43	21324/21324	---M--	200	added ('OK')	font/ttf	etag:%2251a1bda-534c-5fe66e1c3abcc%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoon.ttf?v=1.4	www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoonffaf.ttf	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:45	71158/71158	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1be5-115f6-5fe66e1c3de95%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoon.svg	www.gmhkaia.com/wp-content/themes/salient/css/fonts/icomoon.svg	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/style.css?ver=15.0.8)
03:05:45	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225261547-1df4-5fe66e2bfe3d1%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:46	7464/7464	---M--	200	added ('OK')	font/ttf	etag:%225261549-1d28-5fe66e2bfe3d1%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:47	7540/7540	---M--	200	added ('OK')	font/woff	etag:%22526154a-1d74-5fe66e2bfe3d1%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:48	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%225261548-5fb8-5fe66e2bfe3d1%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:49	223/223	---M--	200	added ('OK')	image/png	etag:%2252614df-df-5fe66e2ba7140%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:50	168/168	---M--	200	added ('OK')	image/png	etag:%2252614dc-a8-5fe66e2ba7140%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:51	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225261540-1788-5fe66e2bfdfe9%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:52	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225261540-1788-5fe66e2bfdfe9%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.eot?	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:53	5924/5924	---M--	200	added ('OK')	font/woff	etag:%225261541-1724-5fe66e2bfdfe9%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:54	5848/5848	---M--	200	added ('OK')	font/ttf	etag:%22526153f-16d8-5fe66e2bfdc01%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:55	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%225261542-339f-5fe66e2bfdfe9%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:56	673/673	---M--	200	added ('OK')	image/gif	etag:%2252614de-2a1-5fe66e2ba7140%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/images/spinner.gif	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/images/spinner.gif	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:57	244/244	---M--	200	added ('OK')	image/png	etag:%2252613d1-f4-5fe66e2aeb15d%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:58	265/265	---M--	200	added ('OK')	image/png	etag:%22526139c-109-5fe66e2ae9604%22	https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/vc/remove.png	www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/vc/remove.png	(from https://www.gmhkaia.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=6.9.1)
03:05:59	3767/3767	---M-Z	200	added ('OK')	text/css	etag:%2251a1898-eb7-5fe66e1b7c8c1-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-interactive-map.css?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-interactive-mapd850.css	(from https://www.gmhkaia.com/contact-us/)
03:06:01	14414/14414	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:21:55%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/689	www.gmhkaia.com/wp-json/wp/v2/pages/689.json	(from https://www.gmhkaia.com/contact-us/)
03:06:02	2420/2420	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:21:56%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fcontact-us%2F	www.gmhkaia.com/wp-json/oembed/1.0/embed0370.json	(from https://www.gmhkaia.com/contact-us/)
03:06:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:21:56%20GMT	https://www.gmhkaia.com/?p=689	www.gmhkaia.com/index1b7b.html	(from https://www.gmhkaia.com/contact-us/)
03:06:02	2486/2486	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:21:57%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fcontact-us%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embedbc68	(from https://www.gmhkaia.com/contact-us/)
03:06:04	10601/10601	---M-Z	200	added ('OK')	text/css	etag:%2251a18d4-2969-5fe66e1b7ebe9-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/plugins/leaflet.css?ver=6.2.3	www.gmhkaia.com/wp-content/themes/salient/css/build/plugins/leaflet18cf.css	(from https://www.gmhkaia.com/contact-us/)
03:06:05	411400/411400	---M--	200	added ('OK')	image/jpeg	etag:%2259c1058-64708-5ffa8022c2080%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-residences-loft-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-residences-loft-1.jpg	(from https://www.gmhkaia.com/contact-us/)
03:06:06	142663/142663	---M-Z	200	added ('OK')	application/javascript	etag:%2251c40a2-22d47-5fe66e1f5fb07-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/js/build/third-party/leaflet.min.js?ver=1.3.1	www.gmhkaia.com/wp-content/themes/salient/js/build/third-party/leaflet.mine7f0.js	(from https://www.gmhkaia.com/contact-us/)
03:06:06	2144/2144	---M-Z	200	added ('OK')	application/javascript	etag:%2251a1c32-860-5fe66e1f5dfae-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/js/build/elements/nectar-leaflet-map.js?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/js/build/elements/nectar-leaflet-mapd850.js	(from https://www.gmhkaia.com/contact-us/)
03:06:08	87343/87343	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:22:01%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/450	www.gmhkaia.com/wp-json/wp/v2/pages/450.json	(from https://www.gmhkaia.com/residences/)
03:06:09	2420/2420	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:22:03%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fresidences%2F	www.gmhkaia.com/wp-json/oembed/1.0/embedc9d2.json	(from https://www.gmhkaia.com/residences/)
03:06:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:22:03%20GMT	https://www.gmhkaia.com/?p=450	www.gmhkaia.com/index9e0f.html	(from https://www.gmhkaia.com/residences/)
03:06:09	2486/2486	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:22:03%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fresidences%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embed5dc8	(from https://www.gmhkaia.com/residences/)
03:06:13	395227/395227	---M--	200	added ('OK')	image/jpeg	etag:%2259c2630-607db-5ffff39cffdd6%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-03.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-03.jpg	(from https://www.gmhkaia.com/residences/)
03:06:15	413695/413695	---M--	200	added ('OK')	image/jpeg	etag:%2259c2608-64fff-5ffff39494c80%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-01.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-01.jpg	(from https://www.gmhkaia.com/residences/)
03:06:18	429059/429059	---M--	200	added ('OK')	image/jpeg	etag:%2259c261c-68c03-5ffff398dcc19%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-02.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-02.jpg	(from https://www.gmhkaia.com/residences/)
03:06:18	465993/465993	---M--	200	added ('OK')	image/jpeg	etag:%2259c2658-71c49-5ffff3a6345e9%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-05-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-05-1.jpg	(from https://www.gmhkaia.com/residences/)
03:06:18	231714/231714	---M--	200	added ('OK')	image/jpeg	etag:%2259c28f7-38922-5ffff3f0ff55e%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-LIV-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-LIV-1.jpg	(from https://www.gmhkaia.com/residences/)
03:06:18	565455/565455	---M--	200	added ('OK')	image/jpeg	etag:%2259c2644-8a0cf-5ffff3a19c120%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-04.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-04.jpg	(from https://www.gmhkaia.com/residences/)
03:06:21	273446/273446	---M--	200	added ('OK')	image/jpeg	etag:%2259c290b-42c26-5ffff3f4843cb%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-MASTERBEDROOM.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-MASTERBEDROOM.jpg	(from https://www.gmhkaia.com/residences/)
03:06:25	234838/234838	---M--	200	added ('OK')	image/jpeg	etag:%2259c28e3-39556-5ffff3ed8859b%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-KIT.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-KIT.jpg	(from https://www.gmhkaia.com/residences/)
03:06:25	176539/176539	---M--	200	added ('OK')	image/jpeg	etag:%2259c2738-2b19b-5ffff3e5195c4%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-BATHROOM.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-BATHROOM.jpg	(from https://www.gmhkaia.com/residences/)
03:06:27	285549/285549	---M--	200	added ('OK')	image/jpeg	etag:%2259c1f73-45b6d-600b4506efa88%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/1-Tip-A-Zemin-Kat-2.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/1-Tip-A-Zemin-Kat-2.jpg	(from https://www.gmhkaia.com/residences/)
03:06:27	363993/363993	---M--	200	added ('OK')	image/jpeg	etag:%2259c28cf-58dd9-5ffff3e9a3414%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-B-WC.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPA-B-WC.jpg	(from https://www.gmhkaia.com/residences/)
03:06:28	216281/216281	---M--	200	added ('OK')	image/jpeg	etag:%2259c2a9b-34cd9-5ffff4863f158%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Tip-A-Birinci-Kat.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Tip-A-Birinci-Kat.jpg	(from https://www.gmhkaia.com/residences/)
03:06:29	208751/208751	---M--	200	added ('OK')	image/jpeg	etag:%2259c295b-32f6f-5ffff403b484c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPB-KIT.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPB-KIT.jpg	(from https://www.gmhkaia.com/residences/)
03:06:29	419721/419721	---M--	200	added ('OK')	image/jpeg	etag:%2259c26c0-66789-5ffff3b94d689%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-4-Courtyard-31-01.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-4-Courtyard-31-01.jpg	(from https://www.gmhkaia.com/residences/)
03:06:31	231114/231114	---M--	200	added ('OK')	image/jpeg	etag:%2259c296f-386ca-5ffff4078edf1%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPB-LIV.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPB-LIV.jpg	(from https://www.gmhkaia.com/residences/)
03:06:32	212955/212955	---M--	200	added ('OK')	image/jpeg	etag:%2259c2aff-33fdb-5ffff498e4e2c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Tip-B-Zemin-Kat.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Tip-B-Zemin-Kat.jpg	(from https://www.gmhkaia.com/residences/)
03:06:32	185303/185303	---M--	200	added ('OK')	image/jpeg	etag:%2259c2aeb-2d3d7-5ffff4955925e%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Tip-B-Sende-Kat.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Tip-B-Sende-Kat.jpg	(from https://www.gmhkaia.com/residences/)
03:06:34	173114/173114	---M--	200	added ('OK')	image/jpeg	etag:%2259c2933-2a43a-5ffff3fbfe1a8%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPB_11.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPB_11.jpg	(from https://www.gmhkaia.com/residences/)
03:06:36	175287/175287	---M--	200	added ('OK')	image/jpeg	etag:%2259c2947-2acb7-5ffff3ffe526f%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPB_11_2.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPB_11_2.jpg	(from https://www.gmhkaia.com/residences/)
03:06:36	200110/200110	---M--	200	added ('OK')	image/jpeg	etag:%2259c2ad7-30dae-5ffff491ab3ad%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Tip-B-Birinci-Kat.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Tip-B-Birinci-Kat.jpg	(from https://www.gmhkaia.com/residences/)
03:06:38	405646/405646	---M--	200	added ('OK')	image/jpeg	etag:%2259c26d4-6308e-5ffff3bd92359%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-5-Triplex-Twins-01.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-5-Triplex-Twins-01.jpg	(from https://www.gmhkaia.com/residences/)
03:06:39	153269/153269	---M--	200	added ('OK')	image/jpeg	etag:%2259c2997-256b5-5ffff40e6fa87%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPC1-LIV.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPC1-LIV.jpg	(from https://www.gmhkaia.com/residences/)
03:06:40	194632/194632	---M--	200	added ('OK')	image/jpeg	etag:%2259c29d3-2f848-5ffff41883cd1%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPC2-LIV_DRAFT.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPC2-LIV_DRAFT.jpg	(from https://www.gmhkaia.com/residences/)
03:06:40	629104/629104	---M--	200	added ('OK')	image/jpeg	etag:%2259c2e58-99970-60022c697bc91%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/kaia-home-res-02-3.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/kaia-home-res-02-3.jpg	(from https://www.gmhkaia.com/residences/)
03:06:41	420413/420413	---M--	200	added ('OK')	image/jpeg	etag:%2259c26e8-66a3d-5ffff3c1dba62%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-5-Triplex-Twins-02.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-5-Triplex-Twins-02.jpg	(from https://www.gmhkaia.com/residences/)
03:06:41	256257/256257	---M--	200	added ('OK')	image/jpeg	etag:%2259c29ab-3e901-5ffff411f644c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPC2-KIT.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPC2-KIT.jpg	(from https://www.gmhkaia.com/residences/)
03:06:42	198471/198471	---M--	200	added ('OK')	image/jpeg	etag:%2259c2983-30747-5ffff40b12cbe%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPC1-KIT.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPC1-KIT.jpg	(from https://www.gmhkaia.com/residences/)
03:06:44	195077/195077	---M--	200	added ('OK')	image/jpeg	etag:%2259c2b3b-2fa05-5ffff4a46d98c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Tip-C-Zemin-Kat.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Tip-C-Zemin-Kat.jpg	(from https://www.gmhkaia.com/residences/)
03:06:44	287288/287288	---M--	200	added ('OK')	image/jpeg	etag:%2259c29e7-46238-5ffff41c0e8fe%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/TIPC-WC.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/TIPC-WC.jpg	(from https://www.gmhkaia.com/residences/)
03:06:46	231928/231928	---M--	200	added ('OK')	image/jpeg	etag:%2259c2b27-389f8-5ffff4a0d1fd5%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Tip-C-Sende-Kat.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Tip-C-Sende-Kat.jpg	(from https://www.gmhkaia.com/residences/)
03:06:47	283973/283973	---M--	200	added ('OK')	image/jpeg	etag:%2259c2b13-45545-5ffff49cb4020%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Tip-C-Birinci-Kat.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Tip-C-Birinci-Kat.jpg	(from https://www.gmhkaia.com/residences/)
03:06:48	421718/421718	---M--	200	added ('OK')	image/jpeg	etag:%2259c2710-66f56-5ffff3cac33f5%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-6-Attacheds-02.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-6-Attacheds-02.jpg	(from https://www.gmhkaia.com/residences/)
03:06:49	480375/480375	---M--	200	added ('OK')	image/jpeg	etag:%2259c26fc-75477-5ffff3c635725%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-6-Attacheds-01-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-6-Attacheds-01-1.jpg	(from https://www.gmhkaia.com/residences/)
03:06:50	267360/267360	---M--	200	added ('OK')	image/jpeg	etag:%2259c2724-41460-5ffff3ce95c9a%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-6-Attacheds-03.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-6-Attacheds-03.jpg	(from https://www.gmhkaia.com/residences/)
